class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Roma,,['Rome'],Roma,Roma.md,P5ipTFsK5dJG,434699231315666190218,identifier,http://www.wikidata.org/entity/Q220,,,,,
Place,Roma,,['Rome'],Roma,Roma.md,P5ipTFsK5dJG,434699231315666190218,described_by_source,,,,,,
Place,Roma,,['Rome'],Roma,Roma.md,P5ipTFsK5dJG,434699231315666190218,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Roma,,['Rome'],Roma,Roma.md,P5ipTFsK5dJG,434699231315666190218,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
