class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,infinity,,,infinity,infinity.md,oMntA8sUyuyk,935779180143225836322,identifier,http://www.wikidata.org/entity/Q205,,,
Concept,infinity,,,infinity,infinity.md,oMntA8sUyuyk,935779180143225836322,described_by_source,,,,
Concept,infinity,,,infinity,infinity.md,oMntA8sUyuyk,935779180143225836322,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TYSwPAjmpAM9,philosophical concept
