class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,labyrinth,,"['laberinto', 'labirinto']",labyrinth,labyrinth.md,eq5aEKX9Aai2,759930606906242538855,identifier,http://www.wikidata.org/entity/Q48963,
Concept,labyrinth,,"['laberinto', 'labirinto']",labyrinth,labyrinth.md,eq5aEKX9Aai2,759930606906242538855,described_by_source,,
