class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,praise,,,praise,praise.md,ZfsD5EcdZsxp,653420583601856603848,identifier,http://www.wikidata.org/entity/Q1208425,
Concept,praise,,,praise,praise.md,ZfsD5EcdZsxp,653420583601856603848,described_by_source,,
