class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Amar un sol amante è vero amore (Agostini),Amar un sol amante è vero amore (Agostini).md,Amar un sol amante è vero amore (Agostini),MCRJFzkidkrn,395850325133838145364,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KMtT3sEksj7N,madrigal,,,,,,,,,,
MusicComposition,Amar un sol amante è vero amore (Agostini),Amar un sol amante è vero amore (Agostini).md,Amar un sol amante è vero amore (Agostini),MCRJFzkidkrn,395850325133838145364,contributor,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3ybFxsvJusaH,Lodovico Agostini,,,,,,,
MusicComposition,Amar un sol amante è vero amore (Agostini),Amar un sol amante è vero amore (Agostini).md,Amar un sol amante è vero amore (Agostini),MCRJFzkidkrn,395850325133838145364,contributor,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RXceEhxAfBG4,Luigi Cassola,,,,,,,
MusicComposition,Amar un sol amante è vero amore (Agostini),Amar un sol amante è vero amore (Agostini).md,Amar un sol amante è vero amore (Agostini),MCRJFzkidkrn,395850325133838145364,part_of,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/9dFYyM84hbdJ,Musica di don Lodovico Agostini ferrarese libro secondo de madrigali a quattro voci,,,,,
MusicComposition,Amar un sol amante è vero amore (Agostini),Amar un sol amante è vero amore (Agostini).md,Amar un sol amante è vero amore (Agostini),MCRJFzkidkrn,395850325133838145364,instrumentation,,,,,,,,,,,,
MusicComposition,Amar un sol amante è vero amore (Agostini),Amar un sol amante è vero amore (Agostini).md,Amar un sol amante è vero amore (Agostini),MCRJFzkidkrn,395850325133838145364,based_on,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bSDGRkC2DExs,Amar un sol amante è vero amore,,
MusicComposition,Amar un sol amante è vero amore (Agostini),Amar un sol amante è vero amore (Agostini).md,Amar un sol amante è vero amore (Agostini),MCRJFzkidkrn,395850325133838145364,derivative_work,,,,,,,,,,,,
MusicComposition,Amar un sol amante è vero amore (Agostini),Amar un sol amante è vero amore (Agostini).md,Amar un sol amante è vero amore (Agostini),MCRJFzkidkrn,395850325133838145364,text,,,,,,,,,,,,
