class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Urbino,,,Urbino,Urbino.md,QVhUaBojRMHH,464015364663523648281,identifier,http://www.wikidata.org/entity/Q2759,,,,,
Place,Urbino,,,Urbino,Urbino.md,QVhUaBojRMHH,464015364663523648281,described_by_source,,,,,,
Place,Urbino,,,Urbino,Urbino.md,QVhUaBojRMHH,464015364663523648281,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Urbino,,,Urbino,Urbino.md,QVhUaBojRMHH,464015364663523648281,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
