class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,subclass_of_value,opposite_of_value,opposite_of_label
Concept,employer,,,employer,employer.md,MxfZndFYHEtn,411870443486711883008,identifier,http://www.wikidata.org/entity/Q3053337,,,,,
Concept,employer,,,employer,employer.md,MxfZndFYHEtn,411870443486711883008,described_by_source,,,,,,
Concept,employer,,,employer,employer.md,MxfZndFYHEtn,411870443486711883008,instance_of,,,,,,
Concept,employer,,,employer,employer.md,MxfZndFYHEtn,411870443486711883008,subclass_of,,,,,,
Concept,employer,,,employer,employer.md,MxfZndFYHEtn,411870443486711883008,opposite_of,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/if96csvqzEk3,employee
