class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,opposite_of_value,identifier_value
Concept,['dotta ignoranza'],docta ignorantia,docta ignorantia.md,docta ignorantia,hUML8NJyY29w,814335658374055845449,instance_of,,,,
Concept,['dotta ignoranza'],docta ignorantia,docta ignorantia.md,docta ignorantia,hUML8NJyY29w,814335658374055845449,subclass_of,,,,
Concept,['dotta ignoranza'],docta ignorantia,docta ignorantia.md,docta ignorantia,hUML8NJyY29w,814335658374055845449,opposite_of,,,,
Concept,['dotta ignoranza'],docta ignorantia,docta ignorantia.md,docta ignorantia,hUML8NJyY29w,814335658374055845449,identifier,,,,http://www.wikidata.org/entity/Q907542
