class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,condottiero,,"['condottiere', 'venture captain']",condottiero,condottiero.md,JD38F6WZ6Bni,334163810539637265583,identifier,http://www.wikidata.org/entity/Q273108,,,
Concept,condottiero,,"['condottiere', 'venture captain']",condottiero,condottiero.md,JD38F6WZ6Bni,334163810539637265583,described_by_source,,,,
Concept,condottiero,,"['condottiere', 'venture captain']",condottiero,condottiero.md,JD38F6WZ6Bni,334163810539637265583,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation
