class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,mortality,,,mortality,mortality.md,BCzTXjHPZh72,189701958057817995105,identifier,http://www.wikidata.org/entity/Q1239812,
Concept,mortality,,,mortality,mortality.md,BCzTXjHPZh72,189701958057817995105,described_by_source,,
