class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Haar 1962),,['haarMusicalGames16th1962'],(Haar 1962),(Haar 1962).md,6vbkjLKhy4Lt,101583691855839841235,identifier,https://doi.org/10.2307/830052,,,,
BibliographicResource,(Haar 1962),,['haarMusicalGames16th1962'],(Haar 1962),(Haar 1962).md,6vbkjLKhy4Lt,101583691855839841235,described_by_source,,,,,
BibliographicResource,(Haar 1962),,['haarMusicalGames16th1962'],(Haar 1962),(Haar 1962).md,6vbkjLKhy4Lt,101583691855839841235,part_of,,,,,
BibliographicResource,(Haar 1962),,['haarMusicalGames16th1962'],(Haar 1962),(Haar 1962).md,6vbkjLKhy4Lt,101583691855839841235,citation,,,,"Haar, James. 1962. ‘On Musical Games in the 16th Century’. Journal of the American Musicological Society 15 (1): 22–34.",
BibliographicResource,(Haar 1962),,['haarMusicalGames16th1962'],(Haar 1962),(Haar 1962).md,6vbkjLKhy4Lt,101583691855839841235,isbn,,,,,
