class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,metal,metal.md,metal,3vuv7wRzCYRm,39791363611326731383,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3XraWsE54wKL,natural entity,,,
Concept,metal,metal.md,metal,3vuv7wRzCYRm,39791363611326731383,subclass_of,,,,,
Concept,metal,metal.md,metal,3vuv7wRzCYRm,39791363611326731383,opposite_of,,,,,
Concept,metal,metal.md,metal,3vuv7wRzCYRm,39791363611326731383,identifier,,,,,http://www.wikidata.org/entity/Q11426
