class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,opposite_of_value,identifier_value
Concept,"['scent', 'odore', 'smell', 'aroma']",odor,odor.md,odor,BX9BJxZwtkNA,196267561895326114976,instance_of,,,,
Concept,"['scent', 'odore', 'smell', 'aroma']",odor,odor.md,odor,BX9BJxZwtkNA,196267561895326114976,subclass_of,,,,
Concept,"['scent', 'odore', 'smell', 'aroma']",odor,odor.md,odor,BX9BJxZwtkNA,196267561895326114976,opposite_of,,,,
Concept,"['scent', 'odore', 'smell', 'aroma']",odor,odor.md,odor,BX9BJxZwtkNA,196267561895326114976,identifier,,,,http://www.wikidata.org/entity/Q485537
