class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['spirituality'],religion,religion.md,religion,4dyo9zXijchN,54297326729455472891,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UR7HR4SpVWPj,field of study,,
Concept,['spirituality'],religion,religion.md,religion,4dyo9zXijchN,54297326729455472891,subclass_of,,,,
Concept,['spirituality'],religion,religion.md,religion,4dyo9zXijchN,54297326729455472891,identifier,,,,http://www.wikidata.org/entity/Q9174
