class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,canzone,,,canzone,canzone.md,BbJB7Gc6gwek,197772835504307467893,identifier,http://www.wikidata.org/entity/Q873000,,,
Concept,canzone,,,canzone,canzone.md,BbJB7Gc6gwek,197772835504307467893,described_by_source,,,,
Concept,canzone,,,canzone,canzone.md,BbJB7Gc6gwek,197772835504307467893,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/d8pY5kFd7FsT,poetic form
