class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,Italian,,['Italian language'],Italian,Italian.md,nKCWTNSaUJQU,914200846137752924810,identifier,http://www.wikidata.org/entity/Q652,,,,
Concept,Italian,,['Italian language'],Italian,Italian.md,nKCWTNSaUJQU,914200846137752924810,described_by_source,,,,,
Concept,Italian,,['Italian language'],Italian,Italian.md,nKCWTNSaUJQU,914200846137752924810,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jh8gsPV8qSg8,language,
Concept,Italian,,['Italian language'],Italian,Italian.md,nKCWTNSaUJQU,914200846137752924810,subclass_of,,,,,
