class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,identifier,http://www.wikidata.org/entity/Q112428143,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,described_by_source,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TKTukTBozhcq,Venezia,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,member_of,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2hYMECrC2z35,publisher,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,related_to,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,notable_work,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,interested_in,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,EQEDP3LYYYix,255673016371054659441,present_in_work,,,,,,,,,,,,,,,,
