class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,rival,,,rival,rival.md,DNwzoKzW8Ew6,234578521556460538489,identifier,http://www.wikidata.org/entity/Q64025582,
Concept,rival,,,rival,rival.md,DNwzoKzW8Ew6,234578521556460538489,described_by_source,,
