class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Urbaniak 2018),,['urbaniakFuriosoDiGiovanni2018'],(Urbaniak 2018),(Urbaniak 2018).md,HQ5MLFdsoJ6d,317524438883138449250,identifier,https://www.italianisti.it/pubblicazioni/atti-di-congresso/la-letteratura-italiana-e-le-arti,,,,
BibliographicResource,(Urbaniak 2018),,['urbaniakFuriosoDiGiovanni2018'],(Urbaniak 2018),(Urbaniak 2018).md,HQ5MLFdsoJ6d,317524438883138449250,described_by_source,,,,,
BibliographicResource,(Urbaniak 2018),,['urbaniakFuriosoDiGiovanni2018'],(Urbaniak 2018),(Urbaniak 2018).md,HQ5MLFdsoJ6d,317524438883138449250,part_of,,,,,
BibliographicResource,(Urbaniak 2018),,['urbaniakFuriosoDiGiovanni2018'],(Urbaniak 2018),(Urbaniak 2018).md,HQ5MLFdsoJ6d,317524438883138449250,citation,,,,"Urbaniak, Martyna. 2018. ‘Il “Furioso” di Giovanni Varisco (1568) e la tradizione illustrativa cinquecentesca del poema di Ariosto’. In La letteratura italiana e le arti. Atti del XX Congresso dell’ADI - Associazione degli Italianisti (Napoli, 7-10 settembre 2016). Rome, Italy: Adi editore.",
BibliographicResource,(Urbaniak 2018),,['urbaniakFuriosoDiGiovanni2018'],(Urbaniak 2018),(Urbaniak 2018).md,HQ5MLFdsoJ6d,317524438883138449250,isbn,,,,,978-88-907905-5-3
