class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Brescia,,,Brescia,Brescia.md,icjGncFExzV8,838007186129144424159,identifier,http://www.wikidata.org/entity/Q6221,,,,,
Place,Brescia,,,Brescia,Brescia.md,icjGncFExzV8,838007186129144424159,described_by_source,,,,,,
Place,Brescia,,,Brescia,Brescia.md,icjGncFExzV8,838007186129144424159,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Brescia,,,Brescia,Brescia.md,icjGncFExzV8,838007186129144424159,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
