class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,text_value,language_value,language_label
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,identifier,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,described_by_source,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RPt3AF9FDvgd,Veronica Gambara,,,,,,,,,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,part_of,,,,,,,,"Poems of Love, 14",54.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U396cDbhvLZQ,(Gambara 2014),,,,,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,based_on,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,derivative_work,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Z5e4Z6WMSNSn,despair,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/WtBPRUpN7doy,rhetorical question,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NiFCVHMLTGkp,madrigale,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kBwkVvdhkrbQ,heptasyllable,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,depicts,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,text,,,,,,,,,,,,,,,,,,,,,"Da chi debbo sperar mai tregua o pace
Se quel ch'agli altri giova
A me sol nuoce, mi consuma e sface?

Il tempo si suol dir che l'aspre pene
E li cocenti ardori
Se non in tutto allegerisse alquanto,

Ma ahi, lassa! in me tutt'il contrario aviene,
Ch'al rinovar dei fiori
Rinova i vecchi amori,
E in compagnia di lor la doglia e 'l pianto.

Qual sia dunque il mio stato acerbo e quanto
Sia il mio constante amore,
Quanta sia la mia fede,
Più nol dirò poiché sì chiar si vede.",,
PoeticWork,Da chi debbo sperar mai tregua o pace,,,Da chi debbo sperar mai tregua o pace,Da chi debbo sperar mai tregua o pace.md,PVxjeah7c4VB,443476416741588361647,language,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/85kGqMwffVs7,Italian
