class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F214880000010101_000000175200C,,,,,,,,,,,,,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ke7Y8iiuR8Rg,Isabella Andreini,,,,,,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ERc4zrd6LiHT,Santi Orlandi,,,,,,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/k6p2B662SGfj,Libro Quarto de Madrigali a cinque voci di Orlandi Santi,,,,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,instrumentation,,,,,,,,,,,,,,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TUZaQCSQ3zzX,Per pietà di me stesso,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,derivative_work,,,,,,,,,,,,,,,
MusicComposition,Per pietà di me stesso (Orlandi),,,Per pietà di me stesso (Orlandi),Per pietà di me stesso (Orlandi).md,HMECcBXVhZ87,316494530321282879396,text,,,,,,,,,,,,,,,
