class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,identifier,http://www.wikidata.org/entity/Q109860285,,,,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,described_by_source,,,,,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,work_location,,,,,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,member_of,,,,,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,related_to,,,,,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,notable_work,,,,,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,interested_in,,,,,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,catalog_identifier,,,,,,,,,,,,,,,
Agent,Annibale Coma,,,Annibale Coma,Annibale Coma.md,6ZQiude4mdQw,93910923098475673718,present_in_work,,,,,,,,,,,,,,,
