class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,condottiero,,"['condottiere', 'venture captain']",condottiero,condottiero.md,nTQUTXBcAmeX,917173107774218950922,identifier,http://www.wikidata.org/entity/Q273108,
Concept,condottiero,,"['condottiere', 'venture captain']",condottiero,condottiero.md,nTQUTXBcAmeX,917173107774218950922,described_by_source,,
