class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,commedia dell'arte,,,commedia dell'arte,commedia dell'arte.md,Ye88EjEg6hpa,632148998942953655486,identifier,http://www.wikidata.org/entity/Q191890,,,,
Concept,commedia dell'arte,,,commedia dell'arte,commedia dell'arte.md,Ye88EjEg6hpa,632148998942953655486,described_by_source,,,,,
Concept,commedia dell'arte,,,commedia dell'arte,commedia dell'arte.md,Ye88EjEg6hpa,632148998942953655486,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/duLyUKQsiuzA,theatrical genre,
Concept,commedia dell'arte,,,commedia dell'arte,commedia dell'arte.md,Ye88EjEg6hpa,632148998942953655486,subclass_of,,,,,
