class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,oxymoron,Rhetorical device that uses an ostensible self-contradiction to illustrate a rhetorical point.,,oxymoron,oxymoron.md,T5kQoJ6RQuQc,517252898685807445141,identifier,http://www.wikidata.org/entity/Q169429,,,
Concept,oxymoron,Rhetorical device that uses an ostensible self-contradiction to illustrate a rhetorical point.,,oxymoron,oxymoron.md,T5kQoJ6RQuQc,517252898685807445141,described_by_source,,,,
Concept,oxymoron,Rhetorical device that uses an ostensible self-contradiction to illustrate a rhetorical point.,,oxymoron,oxymoron.md,T5kQoJ6RQuQc,517252898685807445141,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RQhfkTQ6u2pJ,rhetorical figure
