class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Piacenza,,,Piacenza,Piacenza.md,8uSppJ4kaCQ5,142436750566395169212,identifier,http://www.wikidata.org/entity/Q13329,,,,,
Place,Piacenza,,,Piacenza,Piacenza.md,8uSppJ4kaCQ5,142436750566395169212,described_by_source,,,,,,
Place,Piacenza,,,Piacenza,Piacenza.md,8uSppJ4kaCQ5,142436750566395169212,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Piacenza,,,Piacenza,Piacenza.md,8uSppJ4kaCQ5,142436750566395169212,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
