class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Palermo,,,Palermo,Palermo.md,ReXg6kyDseAt,487847333470368034397,identifier,http://www.wikidata.org/entity/Q2656,,,,,
Place,Palermo,,,Palermo,Palermo.md,ReXg6kyDseAt,487847333470368034397,described_by_source,,,,,,
Place,Palermo,,,Palermo,Palermo.md,ReXg6kyDseAt,487847333470368034397,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Palermo,,,Palermo,Palermo.md,ReXg6kyDseAt,487847333470368034397,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
