class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,commentator,person who writes a commentary or argument to a text,,commentator,commentator.md,arZqofEv9YwY,677928618225427943448,identifier,http://www.wikidata.org/entity/Q106313281,,,,
Concept,commentator,person who writes a commentary or argument to a text,,commentator,commentator.md,arZqofEv9YwY,677928618225427943448,described_by_source,,,,,
Concept,commentator,person who writes a commentary or argument to a text,,commentator,commentator.md,arZqofEv9YwY,677928618225427943448,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,
Concept,commentator,person who writes a commentary or argument to a text,,commentator,commentator.md,arZqofEv9YwY,677928618225427943448,subclass_of,,,,,
