class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Reggio Emilia,,,Reggio Emilia,Reggio Emilia.md,ekvVXN4tzg9q,758431138059350196854,identifier,http://www.wikidata.org/entity/Q13360,,,,,
Place,Reggio Emilia,,,Reggio Emilia,Reggio Emilia.md,ekvVXN4tzg9q,758431138059350196854,described_by_source,,,,,,
Place,Reggio Emilia,,,Reggio Emilia,Reggio Emilia.md,ekvVXN4tzg9q,758431138059350196854,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Reggio Emilia,,,Reggio Emilia,Reggio Emilia.md,ekvVXN4tzg9q,758431138059350196854,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
