class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,game,,,game,game.md,75hVM9bkJu7t,104516352466516502417,identifier,http://www.wikidata.org/entity/Q11410,
Concept,game,,,game,game.md,75hVM9bkJu7t,104516352466516502417,described_by_source,,
