class,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_source,catalog_identifier_value
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,gender,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,work_location,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TKTukTBozhcq,Venezia,,,,,,,,
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,member_of,,,,,,,,,,,,,,
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,occupation,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW,poet,,,,,
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,related_to,,,,,,,,,,,,,,
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,notable_work,,,,,,,,,,,,,,
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,interested_in,,,,,,,,,,,,,,
Agent,Pietro Bembo,Pietro Bembo,Pietro Bembo.md,iqVjMaoUrKYA,842627658636321125444,catalog_identifier,,,,,,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/99XEoHF9WPng', 'label': 'Italian Academies Database'}",16556.0
