class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,literary character,,,literary character,literary character.md,FeQqwKLG5FHE,281444972078992795959,identifier,https://www.wikidata.org/wiki/Q3658341,
Concept,literary character,,,literary character,literary character.md,FeQqwKLG5FHE,281444972078992795959,described_by_source,,
