class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['procella', 'tempesta', 'tempest']",storm,storm.md,storm,GunL4YX3Pbtj,307647773413917613598,instance_of,,,
Concept,"['procella', 'tempesta', 'tempest']",storm,storm.md,storm,GunL4YX3Pbtj,307647773413917613598,subclass_of,,,
Concept,"['procella', 'tempesta', 'tempest']",storm,storm.md,storm,GunL4YX3Pbtj,307647773413917613598,identifier,,,http://www.wikidata.org/entity/Q81054
