class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,sculptor,sculptor.md,sculptor,TrNJvhKd8rv2,533404012344452866758,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,sculptor,sculptor.md,sculptor,TrNJvhKd8rv2,533404012344452866758,subclass_of,,,,
Concept,sculptor,sculptor.md,sculptor,TrNJvhKd8rv2,533404012344452866758,identifier,,,,http://www.wikidata.org/entity/Q1281618
