class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,MtAR7RG7DRd9,410237149678698768943,identifier,http://www.wikidata.org/entity/Q1253572,,,,,
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,MtAR7RG7DRd9,410237149678698768943,described_by_source,,,,,,
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,MtAR7RG7DRd9,410237149678698768943,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2xCaDiBv9GeK,metrical pattern,,
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,MtAR7RG7DRd9,410237149678698768943,subclass_of,,,,,,
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,MtAR7RG7DRd9,410237149678698768943,opposite_of,,,,,,
