class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,republic of letters,,,republic of letters,republic of letters.md,WdY5JsWWztUd,590667274728361771520,identifier,http://www.wikidata.org/entity/Q449359,,,
Concept,republic of letters,,,republic of letters,republic of letters.md,WdY5JsWWztUd,590667274728361771520,described_by_source,,,,
Concept,republic of letters,,,republic of letters,republic of letters.md,WdY5JsWWztUd,590667274728361771520,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TYSwPAjmpAM9,philosophical concept
