class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,querelle des femmes,querelle des femmes.md,querelle des femmes,F4Q6mPjKkDUQ,269131027957791336496,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TYSwPAjmpAM9,philosophical concept,,
Concept,querelle des femmes,querelle des femmes.md,querelle des femmes,F4Q6mPjKkDUQ,269131027957791336496,subclass_of,,,,
Concept,querelle des femmes,querelle des femmes.md,querelle des femmes,F4Q6mPjKkDUQ,269131027957791336496,identifier,,,,http://www.wikidata.org/entity/Q7777178
