class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['lauro', 'laurel tree']",laurel,laurel.md,laurel,DGVEXnoNEPuk,232236250314908541792,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/EY8rp5qPSPGb,tree,,
Concept,"['lauro', 'laurel tree']",laurel,laurel.md,laurel,DGVEXnoNEPuk,232236250314908541792,subclass_of,,,,
Concept,"['lauro', 'laurel tree']",laurel,laurel.md,laurel,DGVEXnoNEPuk,232236250314908541792,identifier,,,,http://www.wikidata.org/entity/Q62398746
