class,base_name,filename,label,id,n_id,property,instance_of_value,inception_value,inception_reference,dissolved_value,location_value,location_label,official_website_value,catalog_identifier_source,catalog_identifier_value,member_value,member_reference,member_label,interested_in_value,notable_work_value
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,instance_of,[[academy]],,,,,,,,,,,,,
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,inception,,1601.0,"[{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/99XEoHF9WPng', 'label': 'Italian Academies Database'}]",,,,,,,,,,,
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,dissolved,,,,,,,,,,,,,,
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,location,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Ut5gfQdSP4WR,Ferrara,,,,,,,,
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,official_website,,,,,,,,,,,,,,
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,catalog_identifier,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/99XEoHF9WPng', 'label': 'Italian Academies Database'}",385.0,,,,,
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,member,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8cXYCxHuzjv4,"[{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/aKGEnQvmmxYg', 'label': '(Tostini 2017)'}]",Prospero Bonarelli della Rovere,,
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,interested_in,,,,,,,,,,,,,,
Organisation,Accademia degli Intrepidi di Ferrara,Accademia degli Intrepidi di Ferrara.md,Accademia degli Intrepidi di Ferrara,K2PMZG8YgHEx,350945857122682283145,notable_work,,,,,,,,,,,,,,
