class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['giuramento'],oath,oath.md,oath,EKaLD8cqJKoc,253990639589288862913,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NipdbPwHTGmA,activity,,
Concept,['giuramento'],oath,oath.md,oath,EKaLD8cqJKoc,253990639589288862913,subclass_of,,,,
Concept,['giuramento'],oath,oath.md,oath,EKaLD8cqJKoc,253990639589288862913,identifier,,,,http://www.wikidata.org/entity/Q381045
