class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,star,,"['stella', 'astro']",star,star.md,kEaU6QpCkpAA,871258348027840681850,identifier,http://www.wikidata.org/entity/Q523,,,
Concept,star,,"['stella', 'astro']",star,star.md,kEaU6QpCkpAA,871258348027840681850,described_by_source,,,,
Concept,star,,"['stella', 'astro']",star,star.md,kEaU6QpCkpAA,871258348027840681850,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/9R22nChmKScL,celestial body
