class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,type of musical work,type of musical work.md,type of musical work,GXzFV7GJMm6U,299758748525703822026,instance_of,,,
Concept,type of musical work,type of musical work.md,type of musical work,GXzFV7GJMm6U,299758748525703822026,subclass_of,,,
Concept,type of musical work,type of musical work.md,type of musical work,GXzFV7GJMm6U,299758748525703822026,identifier,,,http://www.wikidata.org/entity/Q107487333
