class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,"['grido', 'scream', 'yell', 'shout']",screaming,screaming.md,screaming,MW6yK4s2F7s6,402250599031404490045,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NipdbPwHTGmA,activity,,,
Concept,"['grido', 'scream', 'yell', 'shout']",screaming,screaming.md,screaming,MW6yK4s2F7s6,402250599031404490045,subclass_of,,,,,
Concept,"['grido', 'scream', 'yell', 'shout']",screaming,screaming.md,screaming,MW6yK4s2F7s6,402250599031404490045,opposite_of,,,,,
Concept,"['grido', 'scream', 'yell', 'shout']",screaming,screaming.md,screaming,MW6yK4s2F7s6,402250599031404490045,identifier,,,,,http://www.wikidata.org/entity/Q1932016
