class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/068420000010101_000000106300C,,,,,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o37R4hW3emjb,canzonetta,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kUiiaYvUfK7o,Isabella Andreini,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/H8qP7FGFwYdB,Amante Franzoni,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dNpAPcgRkCz9,Il Secondo libro delli Fioretti Musicali a tre voci d'Amante Franzoni Mantovano,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,instrumentation,,,,,,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4MeUig6FW42g,"Deh girate, luci amate",,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,derivative_work,,,,,,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",VqXiCwcHHNLw,574373534640925488641,text,,,,,,,,,,,,,,,
