class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,member_of_pseudonym,member_of_label,occupation_value,occupation_label,related_to_value,notable_work_value,notable_work_label,interested_in_value,catalog_identifier_source,catalog_identifier_value
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,,,
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,gender,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,,,
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,work_location,,,,,,,,,,,,,,,,
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,member_of,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dro24WHpsjn3,L'irresoluto,Accademia degli Intronati di Siena,,,,,,,,
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dro24WHpsjn3,Accademia degli Intronati di Siena,,,,,,
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,related_to,,,,,,,,,,,,,,,,
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,notable_work,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/MkV6rMUBhrGv,Fiori di sacra poesia dell'Irresoluto Accademico Intronato,,,
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,interested_in,,,,,,,,,,,,,,,,
Agent,Carlo Papini,Carlo Papini.md,Carlo Papini,Yu2Hbz3grfve,637542434566172323389,catalog_identifier,,,,,,,,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DoWoU567wmiV', 'label': 'Italian Academies Database'}",16524.0
