class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,literary host,,"['salonnier', 'salonnière']",literary host,literary host.md,4KydtJBYz8ts,47779695148257914167,identifier,,
Concept,literary host,,"['salonnier', 'salonnière']",literary host,literary host.md,4KydtJBYz8ts,47779695148257914167,described_by_source,,
