class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,longing,longing.md,longing,RxPzK5AT4e8P,494315151513742542360,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AUsLBHvK4xwg,emotion,,
Concept,longing,longing.md,longing,RxPzK5AT4e8P,494315151513742542360,subclass_of,,,,
Concept,longing,longing.md,longing,RxPzK5AT4e8P,494315151513742542360,identifier,,,,http://www.wikidata.org/entity/Q16513670
