class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,legendary item,,"['mythical object', 'magic item', 'mythic artifact']",legendary item,legendary item.md,V3mB5kW7U56H,557805453492156292566,identifier,http://www.wikidata.org/entity/Q20203727,
Concept,legendary item,,"['mythical object', 'magic item', 'mythic artifact']",legendary item,legendary item.md,V3mB5kW7U56H,557805453492156292566,described_by_source,,
