class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['Roman dialect'],Romanesco,Romanesco.md,Romanesco,bqMdW5xvKJx7,698124895719600182819,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Vr4quyEJjBSq,language,,
Concept,['Roman dialect'],Romanesco,Romanesco.md,Romanesco,bqMdW5xvKJx7,698124895719600182819,subclass_of,,,,
Concept,['Roman dialect'],Romanesco,Romanesco.md,Romanesco,bqMdW5xvKJx7,698124895719600182819,identifier,,,,http://www.wikidata.org/entity/Q1231625
