class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,Italian language,,,Italian language,Italian language.md,YozCjWFUiBGt,635725373987118403658,identifier,http://www.wikidata.org/entity/Q652,,,,
Concept,Italian language,,,Italian language,Italian language.md,YozCjWFUiBGt,635725373987118403658,described_by_source,,,,,
Concept,Italian language,,,Italian language,Italian language.md,YozCjWFUiBGt,635725373987118403658,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Vr4quyEJjBSq,language,
Concept,Italian language,,,Italian language,Italian language.md,YozCjWFUiBGt,635725373987118403658,subclass_of,,,,,
