class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,natural phenomenon,,['natural event'],natural phenomenon,natural phenomenon.md,bHdCw4BecfGK,686638715586237065975,identifier,http://www.wikidata.org/entity/Q1322005,
Concept,natural phenomenon,,['natural event'],natural phenomenon,natural phenomenon.md,bHdCw4BecfGK,686638715586237065975,described_by_source,,
