class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Martini Salvi 2012),,['martinisalviLoperaPoeticaDi2012'],(Martini Salvi 2012),(Martini Salvi 2012).md,ipKiqNYzjYoG,842202053573015769962,identifier,,,,,
BibliographicResource,(Martini Salvi 2012),,['martinisalviLoperaPoeticaDi2012'],(Martini Salvi 2012),(Martini Salvi 2012).md,ipKiqNYzjYoG,842202053573015769962,described_by_source,,,,,
BibliographicResource,(Martini Salvi 2012),,['martinisalviLoperaPoeticaDi2012'],(Martini Salvi 2012),(Martini Salvi 2012).md,ipKiqNYzjYoG,842202053573015769962,part_of,,,,,
BibliographicResource,(Martini Salvi 2012),,['martinisalviLoperaPoeticaDi2012'],(Martini Salvi 2012),(Martini Salvi 2012).md,ipKiqNYzjYoG,842202053573015769962,citation,,,,"Martini Salvi, Virginia. 2012. L’opera poetica di Virginia Martini Salvi (Siena, c. 1510 - Roma, post 1571). Edited by Konrad Eisenbichler. Monografie di storia e letteratura senese 17. Siena: Accademia senese degli intronati.",
BibliographicResource,(Martini Salvi 2012),,['martinisalviLoperaPoeticaDi2012'],(Martini Salvi 2012),(Martini Salvi 2012).md,ipKiqNYzjYoG,842202053573015769962,isbn,,,,,978-88-89073-18-6
