class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,['spirituality'],religion,religion.md,religion,e4z5crPAxqJa,743972547094901840429,instance_of,,,
Concept,['spirituality'],religion,religion.md,religion,e4z5crPAxqJa,743972547094901840429,subclass_of,,,
Concept,['spirituality'],religion,religion.md,religion,e4z5crPAxqJa,743972547094901840429,identifier,,,http://www.wikidata.org/entity/Q9174
