class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Parma,,,Parma,Parma.md,QhXTZwxob5AG,468296138151900828524,identifier,http://www.wikidata.org/entity/Q2683,,,,,
Place,Parma,,,Parma,Parma.md,QhXTZwxob5AG,468296138151900828524,described_by_source,,,,,,
Place,Parma,,,Parma,Parma.md,QhXTZwxob5AG,468296138151900828524,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Parma,,,Parma,Parma.md,QhXTZwxob5AG,468296138151900828524,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
