class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,identifier,http://www.wikidata.org/entity/Q1991420,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,described_by_source,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/cg4AvGtwt6Bs,female,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,work_location,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,member_of,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Gup4VoeXGR57,politician,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,related_to,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,notable_work,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,interested_in,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,catalog_identifier,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,2KdMfv6iQQXa,6379059074646382013,present_in_work,,,,,,,,,,,,,,,
