class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F137400000010101_000000104000C,,,,,,,,,,,,,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/baADqnLF4t7X,Tarquinia Molza,,,,,,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2BfZ8jdaqi8B,Alfonso Fontanelli,,,,,,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fevWXG5EMqmW,Madrigali di A. Fontanelli. I-MOe ms. F.1525,,,,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,instrumentation,,,,,,,,,,,,,,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/W4hc7Ek6tXJ3,La luce occhi miei lassi,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,derivative_work,,,,,,,,,,,,,,,
MusicComposition,La luce occhi miei lassi (Fontanelli),,,La luce occhi miei lassi (Fontanelli),La luce occhi miei lassi (Fontanelli).md,5AegdJrwyqTC,65036922268754059942,text,,,,,,,,,,,,,,,
