class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,identifier,http://www.wikidata.org/entity/Q126932657,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,described_by_source,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,work_location,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,member_of,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,related_to,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,notable_work,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,interested_in,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,catalog_identifier,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,3BXdqoQfZNZt,24082385730515791469,present_in_work,,,,,,,,,,,,,,,
