class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,identifier,http://www.wikidata.org/entity/Q2062267,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,described_by_source,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,work_location,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,member_of,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,related_to,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,notable_work,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,interested_in,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,catalog_identifier,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,2BfZ8jdaqi8B,3496771536276848157,present_in_work,,,,,,,,,,,,,,,
