class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,inception_value,dissolved_value,location_value,official_website_value,catalog_identifier_value,member_value,interested_in_value,notable_work_value,related_to_value,motto_value
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,identifier,http://www.wikidata.org/entity/Q1238147,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,described_by_source,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/M8DkfPxU28Gc,digital library,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,inception,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,dissolved,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,location,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,official_website,,,,,,,,http://www.marshlibrary.ie/,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,catalog_identifier,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,member,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,interested_in,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,notable_work,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,related_to,,,,,,,,,,,,,,
Organisation,Marsh's Library of Dublin,,,Marsh's Library of Dublin,Marsh's Library of Dublin.md,QrTF6HMHFaqy,471527641030429148452,motto,,,,,,,,,,,,,,
