class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,food,,['cibo'],food,food.md,U9GEop7rmSKp,539157977708118748333,identifier,http://www.wikidata.org/entity/Q2095,,,
Concept,food,,['cibo'],food,food.md,U9GEop7rmSKp,539157977708118748333,described_by_source,,,,
Concept,food,,['cibo'],food,food.md,U9GEop7rmSKp,539157977708118748333,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3XraWsE54wKL,natural entity
