class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,Daphne,,,Daphne,Daphne.md,DGUTdMLZ8J3P,232231358287838691879,identifier,http://www.wikidata.org/entity/Q194015,,,,,
Concept,Daphne,,,Daphne,Daphne.md,DGUTdMLZ8J3P,232231358287838691879,described_by_source,,,,,,
Concept,Daphne,,,Daphne,Daphne.md,DGUTdMLZ8J3P,232231358287838691879,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character,,
Concept,Daphne,,,Daphne,Daphne.md,DGUTdMLZ8J3P,232231358287838691879,subclass_of,,,,,,
Concept,Daphne,,,Daphne,Daphne.md,DGUTdMLZ8J3P,232231358287838691879,opposite_of,,,,,,
