class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,identifier,http://www.wikidata.org/entity/Q3765254,,,,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,described_by_source,,,,,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,work_location,,,,,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,member_of,,,,,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,related_to,,,,,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,notable_work,,,,,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,interested_in,,,,,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,catalog_identifier,,,,,,,,,,,,,,,
Agent,Giorgio Angelieri,,,Giorgio Angelieri,Giorgio Angelieri.md,AEs3nqDiGEE8,169743019821262241568,present_in_work,,,,,,,,,,,,,,,
