class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,opposite_of_value,identifier_value
Concept,"['gem', 'gemma', 'gemme', 'precious stone']",gemstome,gemstome.md,gemstome,W84KRK8Ag8ig,579992039762905059197,instance_of,,,,
Concept,"['gem', 'gemma', 'gemme', 'precious stone']",gemstome,gemstome.md,gemstome,W84KRK8Ag8ig,579992039762905059197,subclass_of,,,,
Concept,"['gem', 'gemma', 'gemme', 'precious stone']",gemstome,gemstome.md,gemstome,W84KRK8Ag8ig,579992039762905059197,opposite_of,,,,
Concept,"['gem', 'gemma', 'gemme', 'precious stone']",gemstome,gemstome.md,gemstome,W84KRK8Ag8ig,579992039762905059197,identifier,,,,http://www.wikidata.org/entity/Q83437
